rebalance_date,experiment_id,dimension_tested,family,lookback_window_days,max_total_crypto_weight,rebalance_frequency,covariance_method,ticker,weight
2019-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,3.861973187767477e-17
2019-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3499999999999999
2019-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2019-12-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.002502777880076679
2019-12-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0058700993302206305
2019-12-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.2697534015697808
2019-12-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.02187372121992202
2019-12-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35
2019-12-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2020-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.008897774588574646
2020-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.002289437953776765
2020-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.2127676664045736
2020-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.07604512105307494
2020-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35000000000000003
2020-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35000000000000003
2020-02-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.011284717902607702
2020-02-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0010531365657697905
2020-02-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.19748175678407043
2020-02-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.09018038874755205
2020-02-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35000000000000003
2020-02-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35000000000000003
2020-03-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.009523630262187341
2020-03-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,1.827921349018941e-19
2020-03-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.22947765606156004
2020-03-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.06099871367625262
2020-03-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35000000000000003
2020-03-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35000000000000003
2020-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,1.3987138574618916e-17
2020-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2020-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2020-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.18724752477925002
2020-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.11275247522075005
2020-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2020-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2020-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,7.141732797008758e-18
2020-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2020-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.12124065057135677
2020-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.17875934942864335
2020-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2020-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,1.1658058788831733e-17
2020-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,3.8497378974865874e-19
2020-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2020-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.11354691827930331
2020-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.18645308172069683
2020-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2020-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,2.516039877760829e-17
2020-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2020-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2020-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.08975952406650417
2020-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.21024047593349593
2020-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2020-08-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2020-08-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,7.68284025037849e-18
2020-08-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2020-08-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.08497484208766745
2020-08-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.21502515791233257
2020-08-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2020-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,1.3198362462764606e-17
2020-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,3.8328969896334815e-18
2020-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2020-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0019266144167577326
2020-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.2980733855832423
2020-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2020-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2020-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,9.123371904644141e-18
2020-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2020-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,2.7755575615628914e-17
2020-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.30000000000000004
2020-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2020-11-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,2.5469666703228797e-17
2020-11-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2020-11-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.3499999999999999
2020-11-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2020-11-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3000000000000002
2020-11-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.3499999999999999
2020-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,6.45419783283587e-18
2020-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,8.01968481527027e-19
2020-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2020-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,1.3877787807814457e-17
2020-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.30000000000000004
2020-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2021-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,1.1010853872743268e-17
2021-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2021-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2021-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.30000000000000016
2021-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,4.4902520850222214e-18
2021-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2021-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2021-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2021-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3000000000000002
2021-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,1.4900735518311474e-17
2021-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2021-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2021-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2021-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.30000000000000004
2021-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2021-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2021-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.30000000000000004
2021-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2021-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35
2021-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-05-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,4.316096784861535e-18
2021-05-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,1.407472326832146e-18
2021-05-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.30000000000000016
2021-05-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,2.682395433883434e-18
2021-05-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35
2021-05-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2021-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,1.191682827162385e-17
2021-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.30000000000000004
2021-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,1.4383198724096695e-17
2021-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35
2021-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,4.982662994486605e-18
2021-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,9.37000146494566e-19
2021-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.30000000000000016
2021-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,7.017253128527956e-17
2021-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3499999999999999
2021-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-08-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,9.454479306647539e-18
2021-08-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2021-08-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.30000000000000004
2021-08-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2021-08-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35
2021-08-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0016671410607891027
2021-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,4.0683955142603785e-18
2021-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.298332858939211
2021-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2021-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3499999999999999
2021-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,5.21083231429707e-17
2021-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2021-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.3000000000000001
2021-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2021-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3499999999999999
2021-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2021-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0017251882806942613
2021-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,1.2329114685414132e-17
2021-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.29827481171930575
2021-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2021-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35000000000000003
2021-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35000000000000003
2021-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.00028816026421384235
2021-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,1.6412139431775496e-18
2021-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.29971183973578625
2021-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,1.1951379888842007e-16
2021-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.34999999999999987
2021-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2022-01-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2022-01-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2022-01-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.30000000000000004
2022-01-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,2.168404344971009e-17
2022-01-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35
2022-01-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.3499999999999999
2022-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2022-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,1.734723475976807e-18
2022-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.30000000000000004
2022-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2022-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35
2022-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2022-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2022-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,2.5478751053409354e-18
2022-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.31670395022721926
2022-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2022-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35
2022-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.3332960497727808
2022-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2022-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,2.439454888092385e-18
2022-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.34163442006242073
2022-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2022-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.35
2022-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.3083655799375793
2022-05-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,5.2041704279304205e-18
2022-05-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2022-05-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.34999999999999987
2022-05-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2022-05-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3499999999999999
2022-05-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.3000000000000002
2022-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2022-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,4.528109152103795e-18
2022-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2022-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,4.0068046536917423e-17
2022-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3397147396939051
2022-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.31028526030609493
2022-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,6.049848122469115e-17
2022-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2022-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2022-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2022-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3278665867608947
2022-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.3221334132391052
2022-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,3.2742905609062234e-17
2022-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2022-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2022-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2022-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3165067651230772
2022-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.33349323487692295
2022-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,1.4094628242311558e-17
2022-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2022-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2022-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,3.677613769070831e-16
2022-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.31549127164984375
2022-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.334508728350156
2022-10-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2022-10-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2022-10-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.3499999999999999
2022-10-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2022-10-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.30753986740736966
2022-10-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.3424601325926304
2022-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,7.423139461217509e-18
2022-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,2.411528740342168e-18
2022-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2022-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,2.7755575615628914e-17
2022-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.30000000000000016
2022-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2022-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2022-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2022-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2022-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,6.938893903907228e-18
2022-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.30000000000000016
2022-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2023-01-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,5.0107431286920714e-18
2023-01-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2023-01-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2023-01-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,0.0
2023-01-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.30000000000000004
2023-01-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2023-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,0.0
2023-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,3.561326004959395e-18
2023-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2023-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,4.163336342344337e-17
2023-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.3000000000000001
2023-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,TLT,0.35
2023-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,BTC-USD,1.0541487236798243e-17
2023-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,ETH-USD,0.0
2023-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,GLD,0.35
2023-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,QQQ,3.469446951953614e-17
2023-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,SPY,0.30000000000000004
