rebalance_date,experiment_id,dimension_tested,family,lookback_window_days,max_total_crypto_weight,rebalance_frequency,covariance_method,turnover_one_way,is_initial_rebalance,n_assets_changed,max_abs_weight_change
2025-01-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.011064965356643803,False,5,0.010525328430393444
2025-02-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.014803974364608343,False,5,0.0124406672792749
2025-03-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.01961840265146711,False,5,0.01246513118887782
2025-04-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.026590045466815364,False,4,0.023595021761850077
2025-05-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.049447929218604775,False,4,0.04944792921860475
2025-06-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.02713382394855395,False,4,0.027133823948553903
2025-07-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.007423914784891501,False,4,0.0074239147848914055
2025-08-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.007247854134598387,False,4,0.0071489838987252585
2025-09-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.009962808145698422,False,4,0.00942188145959505
2025-10-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.017391051161728278,False,4,0.017391051161728233
2025-11-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.03358676778055416,False,4,0.030327031197015353
2025-12-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.013529766148401024,False,4,0.012662631464748886
2026-01-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.01910960560107086,False,4,0.01910960560107089
2026-02-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.06472235476376509,False,4,0.06472235476376514
2026-03-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.05872079059806236,False,5,0.044247159344350376
2026-04-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.10024362789269767,False,4,0.10024362789269761
2026-05-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.04307876863295492,False,4,0.026202019043741698
2018-07-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.0,True,0,0.0
2018-08-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.024966016938376377,False,4,0.024966016938376356
2018-09-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.021558968493040998,False,4,0.018306849201747022
2018-10-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.0499184880286399,False,4,0.04397090536131021
2018-11-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.028254383362709162,False,4,0.02821645259601885
2018-12-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.029812083824059303,False,4,0.028910772743231228
2019-01-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.029290743381553623,False,4,0.026617012064672874
2019-02-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.011306524599613333,False,4,0.009902038788557943
2019-03-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.009489472695650088,False,4,0.00608237291242425
2019-04-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.013292688739490396,False,4,0.012377108406853188
2019-05-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.012495168848022726,False,4,0.008559470827052273
2019-06-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.022175502522925765,False,4,0.021522426460564625
2019-07-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.08117145691533102,False,5,0.08117145691533106
2019-08-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.06939592364475292,False,5,0.06876134084005303
2019-09-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.040341095399897484,False,6,0.02154648930272962
2019-10-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.03687987529494889,False,6,0.027244580053586584
2019-11-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.014466786520580963,False,6,0.009404585382239677
2019-12-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.04172982841964143,False,6,0.030313559142612384
2020-01-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.07507322412553166,False,5,0.07507322412553169
2020-02-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.11415474096867555,False,6,0.10659674826011695
2020-03-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.1392500678957772,False,6,0.10919004109525376
2020-04-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.32397251958144,False,5,0.316134656684812
2020-05-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.13620774729068996,False,4,0.1362077472906899
2020-06-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.03615868968100679,False,4,0.03433999959649156
2020-07-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.03758612600673758,False,4,0.0361713983462833
2020-08-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.05053031511866423,False,4,0.04123883929158784
2020-09-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.0986406262761471,False,4,0.09864062627614704
2020-10-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.04706501037825029,False,4,0.04706501037825028
2020-11-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.004942426523245681,False,3,0.004942426523245669
2020-12-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.019580240255218616,False,3,0.01958024025521854
2021-01-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.014271899861667794,False,3,0.01427189986166777
2021-02-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.005663820599848925,False,3,0.005663820599848879
2021-03-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.020515399177231622,False,3,0.020515399177231497
2021-04-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.019507124683960896,False,4,0.018060762273139797
2021-05-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.009919544046131797,False,5,0.005114012030197349
2021-06-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.013501358228256098,False,5,0.00914942188069684
2021-07-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.021963934810531358,False,4,0.021889055641324984
2021-08-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.002812083014515066,False,4,0.002724386197047568
2021-09-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.007202668430581888,False,4,0.007202668430581816
2021-10-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.0508684167055235,False,5,0.047103048707461216
2021-11-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.016395407117825514,False,4,0.011020354735924942
2021-12-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.06922458592725272,False,4,0.0643568360982425
2022-01-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.06436848553905,False,4,0.05482370408432986
2022-02-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.05036536878727905,False,4,0.0492067890574176
2022-03-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.016574498873679316,False,3,0.0165744988736794
2022-04-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.016695113267893975,False,4,0.012693376430895187
2022-05-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.024232376679089042,False,4,0.024232376679089063
2022-06-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.04383176742525125,False,3,0.043831767425251245
2022-07-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.012301312990757768,False,3,0.012301312990757762
2022-08-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.018989221191654082,False,3,0.018989221191654027
2022-09-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.003292359663543662,False,3,0.0032923596635436314
2022-10-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.0141687961946035,False,3,0.014168796194603483
2022-11-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.02527335258784512,False,3,0.02527335258784502
2022-12-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.004434113975211134,False,3,0.004434113975211096
2023-01-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.016190083376289036,False,3,0.016190083376288966
2023-02-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.0035007245130109967,False,3,0.0035007245130109776
2023-03-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.005695718185122312,False,3,0.005695718185122212
2023-04-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.04532665386873711,False,3,0.04532665386873708
2023-05-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.00810625375202221,False,3,0.008106253752022174
2023-06-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.037432031657765145,False,4,0.03697402432235395
2023-07-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.03439252043353089,False,4,0.020630319009092825
2023-08-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.02215724774712416,False,4,0.022157247747124194
2023-09-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.011094191438326923,False,4,0.011094191438326906
2023-10-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.030669534231522202,False,5,0.025565455868751155
2023-11-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.050789394981880245,False,5,0.027929169424372013
2023-12-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.05544394380995005,False,6,0.048758147059623
2024-01-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.042018072277265575,False,6,0.030941096087662198
2024-02-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.03724717066460899,False,6,0.03198905149708067
2024-03-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.033968740069458034,False,6,0.019652084303931325
2024-04-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.043161041933768546,False,6,0.03550639568691674
2024-05-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.09570912847502477,False,6,0.08937751218468312
2024-06-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.06963679357619099,False,5,0.06963679357619096
2024-07-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.02627584376425758,False,4,0.021297114133334183
2024-08-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.06641138618497422,False,5,0.052296866504832194
2024-09-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.015443532663149562,False,5,0.015443532663149517
2024-10-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.009138302038796352,False,4,0.009138302038796403
2024-11-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.030763882675899308,False,4,0.03048064988682414
2024-12-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.017224837762492187,False,5,0.015426160183041989
2025-01-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.04441648237586191,False,5,0.03394355213402622
2025-02-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.010599941647983897,False,4,0.00946548232807598
2025-03-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.018969844545658192,False,4,0.012344583956390542
2025-04-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.02625066745873535,False,4,0.023247870556358408
2025-05-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.07531130950362652,False,4,0.07531130950362641
2025-06-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.017378781276816444,False,4,0.014162414259156098
2025-07-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.026178767084876847,False,4,0.025811204754455086
2025-08-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.0123281418697547,False,4,0.012328141869754616
2025-09-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.034627419388481046,False,4,0.028114937676872204
2025-10-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.02988111737989537,False,4,0.020373533504427332
2025-11-03,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.17972425735328354,False,5,0.1674658278034106
2025-12-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.02153016424075629,False,4,0.02153016424075624
2026-01-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.009568029649080646,False,4,0.007210159650623105
2026-02-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.07116822279152636,False,4,0.07116822279152636
2026-03-02,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.039444038966243614,False,4,0.03003536301096152
2026-04-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.004843972541924023,False,4,0.004724565248766188
2026-05-01,lookback_126,lookback,lookback,126,0.2,monthly,sample,0.02754180133334106,False,4,0.024363732772719637
2019-01-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.0,True,0,0.0
2019-02-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.01723990249759276,False,4,0.01723990249759272
2019-03-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.009774552245877238,False,4,0.00905489752485128
2019-04-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.01697217895055466,False,4,0.012378685181399618
2019-05-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.013687831870597252,False,4,0.01073404601747108
2019-06-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.02257843127806724,False,4,0.0225784312780673
2019-07-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.01497209629406044,False,4,0.014972096294060488
2019-08-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.0054073003250020915,False,5,0.0053081889217044854
2019-09-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.038879853191315296,False,4,0.03696128287057904
2019-10-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.01941515616849319,False,4,0.019415156168493153
2019-11-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.014402062908502088,False,4,0.014402062908502045
2019-12-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.028387778660842695,False,6,0.02187372121992198
2020-01-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.0741701161103774,False,6,0.06448099584911646
2020-02-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.029501577985177628,False,6,0.015852158743719397
2020-03-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.05477931117641459,False,6,0.030913124893608646
2020-04-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.24326065693740473,False,5,0.20262365283740974
2020-05-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.07976640749203337,False,4,0.07957867269975466
2020-06-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.015456929988483263,False,4,0.013235624222454903
2020-07-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.030534954639086648,False,4,0.028419692453230158
2020-08-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.016518290567067388,False,4,0.01163313326632115
2020-09-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.09183160272817678,False,4,0.09183160272817684
2020-10-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.012929537737020644,False,4,0.011071206064197536
2020-11-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.00570382851391538,False,3,0.005703828513915321
2020-12-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.026262264067068684,False,3,0.026262264067068664
2021-01-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.014810470106840463,False,3,0.014810470106840501
2021-02-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.005200117001534984,False,3,0.005200117001534887
2021-03-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.019069629247999768,False,3,0.01906962924799982
2021-04-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.04904914517441904,False,3,0.04904914517441905
2021-05-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.0050475686481349135,False,3,0.005047568648134937
2021-06-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.01505146003891007,False,3,0.015051460038910114
2021-07-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.021963934810531417,False,3,0.021963934810531383
2021-08-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.0027290063587017506,False,3,0.0027290063587017688
2021-09-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.0072026684305819075,False,4,0.007202668430581871
2021-10-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.004203550114470557,False,4,0.0037706636568622387
2021-11-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.010975975973293512,False,4,0.010975975973293528
2021-12-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.009307680250824579,False,4,0.008022809643799034
2022-01-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.013433621577093432,False,4,0.01343362157709338
2022-02-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.00635851460375082,False,3,0.006358514603750864
2022-03-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.011116731731706075,False,3,0.011116731731706075
2022-04-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.020592335518110905,False,3,0.020592335518110905
2022-05-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.008530065010145475,False,3,0.008530065010145527
2022-06-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.017281837969320285,False,3,0.017281837969320313
2022-07-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.0079228650702105,False,3,0.007922865070210505
2022-08-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.0314730143494658,False,3,0.031473014349465755
2022-09-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.0034886190667839626,False,3,0.0034886190667836048
2022-10-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.014229822605074372,False,3,0.014229822605073994
2022-11-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.03309352374522599,False,3,0.033093523745225895
2022-12-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.004434113975211165,False,3,0.004434113975211207
2023-01-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.016190083376288945,False,3,0.016190083376288966
2023-02-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.003500724513010976,False,3,0.003500724513010922
2023-03-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.005695718185122251,False,3,0.005695718185122212
2023-04-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.007755367257258413,False,3,0.007755367257258394
2023-05-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.005337121880728815,False,3,0.005337121880728879
2023-06-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.02110235413599365,False,3,0.02110235413599365
2023-07-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.01268559707348276,False,3,0.012685597073482713
2023-08-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.009676359644445184,False,3,0.009676359644445132
2023-09-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.005038078488403942,False,3,0.005038078488403874
2023-10-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.007125085702925069,False,3,0.0071250857029250825
2023-11-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.06490217198827516,False,5,0.05531901622330376
2023-12-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.031442043955765456,False,6,0.02343488711430508
2024-01-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.04793749692002676,False,5,0.046482357151096165
2024-02-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.025182706189135973,False,6,0.01306418210224123
2024-03-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.020714430278779845,False,6,0.0090389549124331
2024-04-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.02421610650955292,False,6,0.018925334188178156
2024-05-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.04723712951945763,False,5,0.03412110092298187
2024-06-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.013725301294253155,False,5,0.009089259203196885
2024-07-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.016308744022958076,False,5,0.009500834721145074
2024-08-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.034556309822139024,False,5,0.026344201251161867
2024-09-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.03670662068741348,False,5,0.03670662068741351
2024-10-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.05913704673687217,False,5,0.0553776721610392
2024-11-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.08331294221218669,False,5,0.0728477014337161
2024-12-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.019072310514905107,False,5,0.013185000084895038
2025-01-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.011064965356643803,False,5,0.010525328430393444
2025-02-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.014803974364608343,False,5,0.0124406672792749
2025-03-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.01961840265146711,False,5,0.01246513118887782
2025-04-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.026590045466815364,False,4,0.023595021761850077
2025-05-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.049447929218604775,False,4,0.04944792921860475
2025-06-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.02713382394855395,False,4,0.027133823948553903
2025-07-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.007423914784891501,False,4,0.0074239147848914055
2025-08-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.007247854134598387,False,4,0.0071489838987252585
2025-09-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.009962808145698422,False,4,0.00942188145959505
2025-10-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.017391051161728278,False,4,0.017391051161728233
2025-11-03,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.03358676778055416,False,4,0.030327031197015353
2025-12-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.013529766148401024,False,4,0.012662631464748886
2026-01-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.01910960560107086,False,4,0.01910960560107089
2026-02-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.06472235476376509,False,4,0.06472235476376514
2026-03-02,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.05872079059806236,False,5,0.044247159344350376
2026-04-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.10024362789269767,False,4,0.10024362789269761
2026-05-01,lookback_252,lookback,lookback,252,0.2,monthly,sample,0.04307876863295492,False,4,0.026202019043741698
2020-01-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.0,True,0,0.0
2020-02-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.04106286244825479,False,4,0.03715605925982651
2020-03-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.027338673203686603,False,4,0.02586173750824655
2020-04-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.05153234606253823,False,4,0.05153234606253826
2020-05-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.018220150739380554,False,3,0.018220150739380603
2020-06-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.011975843696183295,False,3,0.01197584369618332
2020-07-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.004379473578027279,False,3,0.00437947357802726
2020-08-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.01207484721835885,False,3,0.012074847218358775
2020-09-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.020252539515586247,False,3,0.020252539515586254
2020-10-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.011056719947717956,False,3,0.011056719947717897
2020-11-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.005703828513915273,False,3,0.005703828513915266
2020-12-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.026262264067068504,False,3,0.02626226406706844
2021-01-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.01481047010684063,False,3,0.014810470106840556
2021-02-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.005194003442931852,False,3,0.005194003442931916
2021-03-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.01907594899209588,False,3,0.019075948992095804
2021-04-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.016385034006693514,False,3,0.0163850340066935
2021-05-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.0044934514837761935,False,3,0.004493451483776223
2021-06-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.0162173760098514,False,3,0.016217376009851348
2021-07-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.024097272442869234,False,3,0.024097272442869244
2021-08-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.002713841170819082,False,3,0.0027138411708190757
2021-09-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.0066375577243239356,False,3,0.006637557724323839
2021-10-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.0034732423237096638,False,3,0.0034732423237096577
2021-11-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.01023567159091503,False,3,0.010235671590914985
2021-12-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.00795526175891085,False,3,0.007955261758910759
2022-01-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.013235574576481519,False,3,0.013235574576481446
2022-02-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.006752163330849577,False,3,0.006752163330849548
2022-03-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.05096661079160811,False,3,0.050966610791608136
2022-04-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.022791978412393055,False,3,0.022791978412393
2022-05-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.01587296813608327,False,3,0.0158729681360833
2022-06-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.012587346483843423,False,3,0.012587346483843409
2022-07-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.009069077977931297,False,3,0.009069077977931217
2022-08-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.04653579572898526,False,3,0.04653579572898525
2022-09-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.007126187119932244,False,3,0.007126187119932181
2022-10-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.01419908332449829,False,3,0.014199083324498374
2022-11-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.03474134852809782,False,3,0.03474134852809774
2022-12-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.004427999524708582,False,3,0.00442799952470857
2023-01-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.01619008337628903,False,3,0.016190083376288966
2023-02-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.006326465870752552,False,3,0.006326465870752529
2023-03-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.0038175744109377047,False,3,0.003817574410937663
2023-04-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.01825277160425981,False,3,0.018252771604259865
2023-05-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.004482473613872336,False,3,0.004482473613872329
2023-06-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.0011590378251271588,False,3,0.0011590378251271627
2023-07-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.01578940568056354,False,3,0.015789405680563584
2023-08-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,0.0108054402515028,False,3,0.010805440251502763
