date,daily_return,strategy
2019-08-05,0.002297104932818674,minvar_baseline_corrected
2019-08-06,0.009727430560788187,minvar_baseline_corrected
2019-08-07,0.005684970869767827,minvar_baseline_corrected
2019-08-08,0.008109573977681538,minvar_baseline_corrected
2019-08-09,-0.003864745628268851,minvar_baseline_corrected
2019-08-12,0.007439814515709906,minvar_baseline_corrected
2019-08-13,0.0009712087038000611,minvar_baseline_corrected
2019-08-14,0.002115110875251097,minvar_baseline_corrected
2019-08-15,0.0071947756613018445,minvar_baseline_corrected
2019-08-16,-0.001211783009161619,minvar_baseline_corrected
2019-08-19,-0.006012530498255044,minvar_baseline_corrected
2019-08-20,0.004331418939183792,minvar_baseline_corrected
2019-08-21,-0.001303352175347665,minvar_baseline_corrected
2019-08-22,-0.0033917187782143716,minvar_baseline_corrected
2019-08-23,0.005625889377781484,minvar_baseline_corrected
2019-08-26,0.0015902570295940356,minvar_baseline_corrected
2019-08-27,0.007955363239055019,minvar_baseline_corrected
2019-08-28,0.0013612991002865584,minvar_baseline_corrected
2019-08-29,-0.0004448285272722833,minvar_baseline_corrected
2019-08-30,-0.0009372175142346285,minvar_baseline_corrected
2019-09-02,8.806849312480699e-05,minvar_baseline_corrected
2019-09-03,0.003236672891705591,minvar_baseline_corrected
2019-09-04,0.006121710391284114,minvar_baseline_corrected
2019-09-05,-0.010323462339091144,minvar_baseline_corrected
2019-09-06,-0.00017247303194848837,minvar_baseline_corrected
2019-09-09,-0.007085796576559205,minvar_baseline_corrected
2019-09-10,-0.008935015144455612,minvar_baseline_corrected
2019-09-11,0.0037060587859561464,minvar_baseline_corrected
2019-09-12,-0.0003716007548781974,minvar_baseline_corrected
2019-09-13,-0.010149542202403007,minvar_baseline_corrected
2019-09-16,0.00619943894945002,minvar_baseline_corrected
2019-09-17,0.0034674417169495942,minvar_baseline_corrected
2019-09-18,-0.00042420542981877647,minvar_baseline_corrected
2019-09-19,0.002461929331285084,minvar_baseline_corrected
2019-09-20,0.006762681442896072,minvar_baseline_corrected
2019-09-23,0.00149217479659381,minvar_baseline_corrected
2019-09-24,0.002846215536991884,minvar_baseline_corrected
2019-09-25,-0.009261292232626138,minvar_baseline_corrected
2019-09-26,0.0013600443056603659,minvar_baseline_corrected
2019-09-27,-0.0025046537900258385,minvar_baseline_corrected
2019-09-30,-0.002697786026649022,minvar_baseline_corrected
2019-10-01,-0.0013933258704600514,minvar_baseline_corrected
2019-10-02,-0.0014467842818494151,minvar_baseline_corrected
2019-10-03,0.007253313662725367,minvar_baseline_corrected
2019-10-04,0.0071378446332573675,minvar_baseline_corrected
2019-10-07,-0.006933603204893563,minvar_baseline_corrected
2019-10-08,-0.0015414561290100458,minvar_baseline_corrected
2019-10-09,0.0016213887232832493,minvar_baseline_corrected
2019-10-10,-0.005738010353769174,minvar_baseline_corrected
2019-10-11,-0.0027028767076699945,minvar_baseline_corrected
2019-10-14,0.0034446954230999034,minvar_baseline_corrected
2019-10-15,-0.003081842381152535,minvar_baseline_corrected
2019-10-16,0.001535626273329826,minvar_baseline_corrected
2019-10-17,0.0006556480041731981,minvar_baseline_corrected
2019-10-18,-0.00191656749512271,minvar_baseline_corrected
2019-10-21,-0.0017095318975863523,minvar_baseline_corrected
2019-10-22,0.0017235237386858426,minvar_baseline_corrected
2019-10-23,0.0018986552212297756,minvar_baseline_corrected
2019-10-24,0.002077615868034628,minvar_baseline_corrected
2019-10-25,0.0008181863418881133,minvar_baseline_corrected
2019-10-28,-0.003794464411712138,minvar_baseline_corrected
2019-10-29,-0.0006059188342074713,minvar_baseline_corrected
2019-10-30,0.007609893969999216,minvar_baseline_corrected
2019-10-31,0.0067361988433901985,minvar_baseline_corrected
2019-11-01,0.002420405950689591,minvar_baseline_corrected
2019-11-04,-0.003958316813905683,minvar_baseline_corrected
2019-11-05,-0.008983335542584611,minvar_baseline_corrected
2019-11-06,0.0034771565172082037,minvar_baseline_corrected
2019-11-07,-0.009638415000414693,minvar_baseline_corrected
2019-11-08,-0.002495082944977075,minvar_baseline_corrected
2019-11-11,-0.0011339311447916822,minvar_baseline_corrected
2019-11-12,0.003152809409697104,minvar_baseline_corrected
2019-11-13,0.003535383571145444,minvar_baseline_corrected
2019-11-14,0.005241441875093571,minvar_baseline_corrected
2019-11-15,0.0013682412072511222,minvar_baseline_corrected
2019-11-18,0.0017504592293111952,minvar_baseline_corrected
2019-11-19,0.002837889607274698,minvar_baseline_corrected
2019-11-20,0.0023461161138143916,minvar_baseline_corrected
2019-11-21,-0.004675822641898352,minvar_baseline_corrected
2019-11-22,0.00044124159843528856,minvar_baseline_corrected
2019-11-25,0.0023493533705930634,minvar_baseline_corrected
2019-11-26,0.004292911032287714,minvar_baseline_corrected
2019-11-27,-0.0008205902864304873,minvar_baseline_corrected
2019-11-28,-3.0466646037662673e-05,minvar_baseline_corrected
2019-11-29,-0.000245400881893019,minvar_baseline_corrected
2019-12-02,-0.00840672635200821,minvar_baseline_corrected
2019-12-03,0.007345899476159353,minvar_baseline_corrected
2019-12-04,-0.00172615070236584,minvar_baseline_corrected
2019-12-05,-0.000719174876800858,minvar_baseline_corrected
2019-12-06,-0.0011921896977647186,minvar_baseline_corrected
2019-12-09,-0.0006174797310809775,minvar_baseline_corrected
2019-12-10,0.00026807344258209924,minvar_baseline_corrected
2019-12-11,0.005595091356685974,minvar_baseline_corrected
2019-12-12,-0.003435436906629832,minvar_baseline_corrected
2019-12-13,0.005467101506723785,minvar_baseline_corrected
2019-12-16,-0.0010256984618660136,minvar_baseline_corrected
2019-12-17,-0.0009512696780904771,minvar_baseline_corrected
2019-12-18,-0.0021598868568135678,minvar_baseline_corrected
2019-12-19,0.002686132297547826,minvar_baseline_corrected
2019-12-20,0.00237446568431972,minvar_baseline_corrected
2019-12-23,0.0009729477809739519,minvar_baseline_corrected
2019-12-24,0.0035717111261740725,minvar_baseline_corrected
2019-12-25,-0.00011299780321709768,minvar_baseline_corrected
2019-12-26,0.005055594360463382,minvar_baseline_corrected
2019-12-27,0.00021449127984063103,minvar_baseline_corrected
2019-12-30,-0.002565178261013717,minvar_baseline_corrected
2019-12-31,-0.002032004374299827,minvar_baseline_corrected
2020-01-01,-4.499690351586183e-05,minvar_baseline_corrected
2020-01-02,0.009732975007435724,minvar_baseline_corrected
2020-01-03,0.005422479609825132,minvar_baseline_corrected
2020-01-06,0.0027307736194850125,minvar_baseline_corrected
2020-01-07,-0.001393884831535086,minvar_baseline_corrected
2020-01-08,-0.0016700756934043535,minvar_baseline_corrected
2020-01-09,0.0027255662799813207,minvar_baseline_corrected
2020-01-10,0.0036190314898960387,minvar_baseline_corrected
2020-01-13,0.0005936615299876205,minvar_baseline_corrected
2020-01-14,0.001971857472143986,minvar_baseline_corrected
2020-01-15,0.004353918159145376,minvar_baseline_corrected
2020-01-16,0.0020506290446782515,minvar_baseline_corrected
2020-01-17,-0.00076863071262329,minvar_baseline_corrected
2020-01-20,-0.0003887680389544979,minvar_baseline_corrected
2020-01-21,0.0032994884527952567,minvar_baseline_corrected
2020-01-22,0.0014424521989574012,minvar_baseline_corrected
2020-01-23,0.0031518170238516766,minvar_baseline_corrected
2020-01-24,0.00037780255293500724,minvar_baseline_corrected
2020-01-27,0.0005304465681542454,minvar_baseline_corrected
2020-01-28,0.0006125630387788677,minvar_baseline_corrected
2020-01-29,0.004396189217907176,minvar_baseline_corrected
2020-01-30,0.0018302854508023137,minvar_baseline_corrected
2020-01-31,-0.0031737116304116388,minvar_baseline_corrected
2020-02-03,0.002354777901978395,minvar_baseline_corrected
2020-02-04,6.755270406692392e-05,minvar_baseline_corrected
2020-02-05,0.0015140402525579914,minvar_baseline_corrected
