date,strategy,objective,beta,max_total_crypto_weight,portfolio_return
2023-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006994524291455332
2023-06-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004610281821860653
2023-06-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0008542679860781512
2023-06-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0030818346743396907
2023-06-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.010367199381691516
2023-06-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010478915037745305
2023-06-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0008556521125774252
2023-06-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003503641053756945
2023-06-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003905466378736034
2023-06-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003300727466456037
2023-06-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.009592819866219522
2023-06-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002929707813084938
2023-06-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2023-06-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002805551503813755
2023-06-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0012555785824724733
2023-06-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006455315246674445
2023-06-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002007870036802974
2023-06-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.000309838636710031
2023-06-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0009254476612218853
2023-06-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0008601574653750195
2023-06-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005427538355928998
2023-06-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010056427125399149
2023-07-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0012382315574530002
2023-07-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2023-07-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004987189942825927
2023-07-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.008308596108258164
2023-07-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00018417480053224819
2023-07-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0014926616897845166
2023-07-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005016919641631621
2023-07-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.01105213959999783
2023-07-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006244957757095429
2023-07-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003337620797012735
2023-07-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0014767632355246994
2023-07-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007867013255772715
2023-07-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004583521545237761
2023-07-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.007968155585686636
2023-07-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0009861547976105208
2023-07-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.001401213255877881
2023-07-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0021602728345165773
2023-07-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0021108279329925417
2023-07-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.01420828784231094
2023-07-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0075771033775252515
2023-07-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002352969418328108
2023-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.010205263504502887
2023-08-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.009597309850672345
2023-08-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.008971569116217685
2023-08-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005954913341250821
2023-08-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0015778855267918135
2023-08-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0004126335336716207
2023-08-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.001902594885330079
2023-08-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0060072254314236205
2023-08-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0009708537751278358
2023-08-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0001572595655268032
2023-08-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0065789855243753225
2023-08-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006954299941619301
2023-08-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00431805555218368
2023-08-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001420133290219496
2023-08-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.001660550664347595
2023-08-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002374640169761874
2023-08-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.015460980549062317
2023-08-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00653506400942643
2023-08-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0027780983146307925
2023-08-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0032848165443586483
2023-08-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.011393828352107026
2023-08-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0017712406705079383
2023-08-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.000503752134887593
2023-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004637001207998282
2023-09-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2023-09-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.008985966480407013
2023-09-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00283177297916785
2023-09-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00038077032977005805
2023-09-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001890472226690003
2023-09-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.000188931299121637
2023-09-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0015386313620155494
2023-09-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0005252373605337186
2023-09-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00034750854168529455
2023-09-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003493527843095395
2023-09-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0041977885749626635
2023-09-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0034803437082347255
2023-09-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0014982261569060613
2023-09-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.01634033035307316
2023-09-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0031803636292711433
2023-09-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.008917426342247958
2023-09-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00853630727687036
2023-09-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006073164942340467
2023-09-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0010088364396119182
2023-09-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004368586100433785
2023-10-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.008835904880444915
2023-10-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.012136169603948277
2023-10-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006684148840749164
2023-10-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00225515497617619
2023-10-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0024133197812099163
2023-10-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.015594457730494239
2023-10-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.000841895332613982
2023-10-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010150722652979977
2023-10-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.011266094869244384
2023-10-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.014815788071720026
2023-10-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002799714487763807
2023-10-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002533859443463656
2023-10-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002014509179549874
2023-10-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004397309442465851
2023-10-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0016683386158256551
2023-10-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001526709404297016
2023-10-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006298320457950041
2023-10-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.009756353982232938
2023-10-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0008415763330397123
2023-10-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0016145286916081423
2023-10-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0005855730440475445
2023-10-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0013119737240125668
2023-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.009042432985498536
2023-11-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.014690680189467337
2023-11-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006637673735422354
2023-11-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004515323898420106
2023-11-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003983906759678299
2023-11-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0017873475834551049
2023-11-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.008287299776009106
2023-11-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003953506802946142
2023-11-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.000787409036587449
2023-11-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.016882959793860133
2023-11-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004127589848324988
2023-11-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007738887629571921
2023-11-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001754884354505932
2023-11-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004242205074478332
2023-11-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0025238439708523443
2023-11-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0010675843029270785
2023-11-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2023-11-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0014668358983786112
2023-11-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00632263700589101
2023-11-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005424632250592171
2023-11-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003820540859748829
2023-11-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0033911019060990383
2023-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.013546304091520741
2023-12-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.010687042638271745
2023-12-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0048769995924170615
2023-12-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003713046452265824
2023-12-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001681767130327605
2023-12-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005457385787657551
2023-12-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0029157111405132673
2023-12-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0024110349865150904
2023-12-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.019589714529468578
2023-12-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010797729886698377
2023-12-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0032654564381854535
2023-12-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0011729402453976574
2023-12-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006107047998473402
2023-12-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004878713883361965
2023-12-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003923921414836099
2023-12-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.000859485072361326
2023-12-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2023-12-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0049893983696854905
2023-12-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00746065286601722
2023-12-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004021757920445374
2023-12-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004296405998259608
2024-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2024-01-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0049334421737852
2024-01-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005084096341050599
2024-01-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004980850534852227
2024-01-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0019254896891515462
2024-01-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005578950448999531
2024-01-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0020136778315897885
2024-01-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00024990550553797186
2024-01-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0020601671503336825
2024-01-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0031621494681165745
2024-01-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2024-01-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.009168691834198689
2024-01-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006454477962095973
2024-01-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0041912090360345265
2024-01-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007086848951595638
2024-01-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0009994070270310878
2024-01-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0005534700908945592
2024-01-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0037294341621213947
2024-01-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005037320090495675
2024-01-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0014197697108985917
2024-01-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.008617615441004612
2024-01-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002219186053084386
2024-01-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004430920708947303
2024-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.013765711950797753
2024-02-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0045847951687725715
2024-02-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.008384919513959076
2024-02-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005213948933353651
2024-02-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002113755874757074
2024-02-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0015257088901410255
2024-02-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0006645354253326948
2024-02-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0009476776854704979
2024-02-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.014696767895885997
2024-02-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0048294653978880565
2024-02-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006232915574797355
2024-02-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0023917237819607307
2024-02-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2024-02-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-1.9539433001910617e-05
2024-02-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.001591139361871076
2024-02-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010118333183439318
2024-02-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005345443032125254
2024-02-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0028582359048200793
2024-02-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0013242766405765082
2024-02-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0014608057968141356
2024-02-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005208813639673265
2024-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.012791643152025882
2024-03-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004170943613040372
2024-03-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0007893818156047062
2024-03-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006481670265644961
2024-03-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006987825561023428
2024-03-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0009974642669484644
2024-03-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00014152856759592594
2024-03-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00021762059119887498
2024-03-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0002232766796397259
2024-03-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005248545157390223
2024-03-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004933802513998498
2024-03-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0031636275921021534
2024-03-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0022928740474759215
2024-03-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.008794722473912843
2024-03-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0016905806576696322
2024-03-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.001734181345064645
2024-03-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0011255145744596792
2024-03-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0006504467228133743
2024-03-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0076898161665495965
2024-03-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0042312606114801995
2024-03-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2024-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00023475229896253785
2024-04-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001005832096796127
2024-04-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003743967355262939
2024-04-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006750483986868937
2024-04-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.008570703669693815
2024-04-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0024725536044777016
2024-04-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004474695520526282
2024-04-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.011766591949668425
2024-04-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010725145989720129
2024-04-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.010511787511577962
2024-04-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0019861868930564058
2024-04-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0013019543953703412
2024-04-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.004221734070251258
2024-04-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0009311783116415854
2024-04-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003415575579634913
2024-04-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005505852052475712
2024-04-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004824293141904231
2024-04-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0017198877951615805
2024-04-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0008672208088789156
2024-04-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007080886102211688
2024-04-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0023752756075359188
2024-04-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.016416960964576885
2024-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003116518254347363
2024-05-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0041028546383320855
2024-05-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.007869939323758367
2024-05-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.009001079394445059
2024-05-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00016343256793003723
2024-05-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.002387510878706263
2024-05-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.008741471181055208
2024-05-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0022045492286044462
2024-05-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003126243146955849
2024-05-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006311029188781921
2024-05-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.013076704736587435
2024-05-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.0024534300501026117
2024-05-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00469360363195508
2024-05-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0017128259128029598
2024-05-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0016254663660177065
2024-05-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.007207615515119541
2024-05-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.011273572197244354
2024-05-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.004073822226690704
2024-05-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2024-05-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.000966812960257986
2024-05-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.008918970384281829
2024-05-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00045498004538921605
2024-05-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002531422366488794
2024-06-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0074227906129578965
2024-06-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,7.621658532131793e-05
2024-06-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.011479370241342641
2024-06-06,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.002195570140974693
2024-06-07,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.017089313041910324
2024-06-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0030516973373154958
2024-06-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00468448588088014
2024-06-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006534057673281189
2024-06-13,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001648296494656407
2024-06-14,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006942529292438703
2024-06-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00025997469233534276
2024-06-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00435365551906487
2024-06-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2024-06-20,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.001150279812733284
2024-06-21,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006008267527642144
2024-06-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00019770043512735308
2024-06-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0009543480257350923
2024-06-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00577169437627972
2024-06-27,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005499475361608018
2024-06-28,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.005964458799957564
2024-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.00010309537929226219
2024-07-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.005197700423453238
2024-07-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.008650824737863229
2024-07-04,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0
2024-07-05,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.009532549506277172
2024-07-08,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.003126841407962436
2024-07-09,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0004297058203882807
2024-07-10,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.006913827152806936
2024-07-11,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0006120814622513535
2024-07-12,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.003564149312387467
2024-07-15,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0008681619874116233
2024-07-16,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.01095739258891002
2024-07-17,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.011291209004231709
2024-07-18,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006747377905123149
2024-07-19,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.010827883291792722
2024-07-22,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0056997985625440555
2024-07-23,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00011653602391302473
2024-07-24,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.016520176611651612
2024-07-25,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.00787302845483223
2024-07-26,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.010324062823140226
2024-07-29,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.0008178109172570303
2024-07-30,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,6.115667395627494e-05
2024-07-31,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,0.018125239136048493
2024-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,-0.006116068547296167
