rebalance_date,strategy,objective,beta,max_total_crypto_weight,ticker,weight
2020-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.30000000000000004
2020-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.0
2020-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2020-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2020-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2020-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2020-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.30000000000000004
2020-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.0
2020-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2020-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2020-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2020-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2020-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.30000000000000004
2020-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.0
2020-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2020-08-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2020-08-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2020-08-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2020-08-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.30000000000000004
2020-08-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.0
2020-08-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2020-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2020-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2020-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2020-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.2885667556142903
2020-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.011433244385709772
2020-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2020-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2020-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2020-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2020-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.21931219063312898
2020-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.08068780936687106
2020-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2020-11-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2020-11-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2020-11-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2020-11-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.2248229710923514
2020-11-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.07517702890764864
2020-11-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2020-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2020-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2020-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2020-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2020-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2020-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2021-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2021-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2021-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2021-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2021-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2021-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2021-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2021-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-05-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-05-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-05-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2021-05-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-05-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2021-05-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2021-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2021-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2021-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2021-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-08-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-08-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-08-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2021-08-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-08-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2021-08-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2021-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2021-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2021-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2021-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2021-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2021-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2021-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2021-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2021-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2021-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2021-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2021-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2022-01-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-01-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-01-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2022-01-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-01-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2022-01-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2022-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2022-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2022-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2022-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2022-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.30000000000000004
2022-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2022-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.30000000000000004
2022-05-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-05-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-05-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-05-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-05-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2022-05-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.30000000000000004
2022-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.33792401024566443
2022-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.3120759897543356
2022-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.3170111254439037
2022-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.3329888745560963
2022-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2022-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2022-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.3129893024434319
2022-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.3370106975565681
2022-10-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-10-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-10-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-10-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-10-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.3129893024434319
2022-10-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.3370106975565681
2022-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2022-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2022-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2022-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2022-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2022-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2022-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2022-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2023-01-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-01-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-01-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-01-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-01-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2023-01-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2023-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2023-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2023-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2023-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2023-04-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-04-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-04-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-04-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-04-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2023-04-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2023-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2023-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2023-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30119773516265286
2023-06-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.34880226483734716
2023-07-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-07-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-07-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-07-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-07-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30119773516265286
2023-07-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.34880226483734716
2023-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30119773516265286
2023-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.34880226483734716
2023-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.3046417325091236
2023-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.34535826749087645
2023-10-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-10-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-10-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-10-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2023-10-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2023-10-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.30000000000000004
2023-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.02129906756439001
2023-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2023-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.27870093243561006
2023-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2023-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2023-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2023-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.013730296446835311
2023-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2023-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.2862697035531647
2024-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2024-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.03777728550026088
2024-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.26222271449973916
2024-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2024-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.043384833623228425
2024-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-02-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.2566151663767716
2024-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2024-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.11531143021517833
2024-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-03-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.18468856978482173
2024-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2024-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.11531143021517833
2024-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.18468856978482173
2024-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2024-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.07739489858464872
2024-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.22260510141535134
2024-06-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-06-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-06-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2024-06-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.07739489858464872
2024-06-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-06-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.22260510141535134
2024-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.340225394478063
2024-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.16619186293345178
